Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
22580,Ben 10 Omniverse 2,Wii,D3 Publisher,High Voltage Software,,,,,0.00m,0.00m,,0.00m,0.00m,05th Nov 13,02nd Jan 19,Fighting
22581,Bridge Training,DS,Atari,Atari,,,,,,0.00m,,0.00m,0.00m,03rd Apr 09,,Misc
22582,Defender of the Crown,GBA,Metro 3D,Crawfish Interactive,,6.8,,,0.00m,0.00m,,0.00m,0.00m,07th Oct 02,,Strategy
22583,Postman Pat,DS,Blast! Entertainment Ltd,The Code Monkeys,,,,,,0.00m,,0.00m,0.00m,14th Mar 08,,Adventure
22584,The Hobbit,PC,Sierra Entertainment,Midway Studios - Austin,,,,,,0.00m,,0.00m,0.00m,10th Nov 03,,Adventure
22585,Days of Thunder: NASCAR Edition,PS3,505 Games,Piranha Games,,,,,0.00m,,,0.00m,0.00m,24th May 11,,Racing
22586,FIFA Manager 09,PC,Electronic Arts,Bright Future GmbH,,,,,,0.00m,,0.00m,0.00m,31st Oct 08,,Sports
22587,Sekai Fushigi Hakken DS: Densetsu no Hitoshi-kun Ningyou o Sagase,DS,FuRyu Corporation,FuRyu Corporation,,,,,,,0.00m,,0.00m,06th Aug 09,,Puzzle
22588,Touch Darts,DS,Agetec,Full Fat,,,,,,0.00m,,0.00m,0.00m,01st Jul 08,,Misc
22589,Nearwood,PC,Viva Media,MagicIndie,,,,,,0.00m,,0.00m,0.00m,16th Apr 14,02nd May 19,Adventure
22590,Doala de Wii,Wii,Tera Box,Tera Box,,,,,,,0.00m,,0.00m,02nd Apr 09,,Misc
22591,Fired Up,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,,0.00m,,0.00m,0.00m,01st Sep 05,03rd Dec 18,Action
22592,Go! Princess PreCure Sugar Oukoku to 6-nin no Princess!,3DS,Bandai Namco Games,Bandai Namco Games,,,,,,,0.00m,,0.00m,30th Jul 15,06th Aug 18,Action
22593,IQ Trainer,DS,Unknown,DreamCatcher Interactive,,,,,0.00m,,,0.00m,0.00m,,,Misc
22594,Transformers: War for Cybertron,PC,Activision,High Moon Studios,,7.4,,,,0.00m,,0.00m,0.00m,22nd Jun 10,,Action
22595,Captain Blood,X360,Playlogic Game Factory,SeaWolf,,,,,0.00m,,,0.00m,0.00m,01st Dec 10,02nd May 19,Action
22596,Cruis'n Velocity,GBA,Midway Games,Graphic State,,5.3,,,0.00m,0.00m,,0.00m,0.00m,30th Nov 01,,Racing
22597,Myst: Masterpiece Edition,PC,Red Orb,Cyan Worlds,,,,,,0.00m,,0.00m,0.00m,01st Jan 99,,Adventure
22598,The Sims 2: FreeTime,PC,Electronic Arts,Maxis,,,,,,0.00m,,0.00m,0.00m,26th Feb 08,,Simulation
22599,The Tower SP,GBA,Sega,VIVARIUM Inc.,,,,,0.00m,0.00m,,0.00m,0.00m,21st Mar 06,,Simulation
22600,I did it Mum! Picture Book,DS,505 Games,Starfish Inc.,,,,,,0.00m,,0.00m,0.00m,07th Nov 08,,Misc
22601,Lost Planet: Extreme Condition Colonies Edition,X360,Capcom,Capcom,,7.8,,,,0.00m,,0.00m,0.00m,27th May 08,,Shooter
22602,FIFA Manager 08,PC,EA Sports,Bright Future GmbH,,,,,,0.00m,,0.00m,0.00m,02nd Nov 07,,Sports
22603,Tom Clancy's Splinter Cell: Pandora Tomorrow,PC,Ubisoft,Ubisoft Shanghai,,,,,,0.00m,,0.00m,0.00m,23rd Mar 04,,Action
22604,Kingdom Hearts HD I.5 + II.5 ReMIX,PS4,Square Enix,Square Enix,,,,,,0.00m,,0.00m,0.00m,28th Mar 17,21st Sep 18,Action
22605,Terminator Salvation,PC,Warner Bros. Interactive,GRIN,,,,,,0.00m,,0.00m,0.00m,19th May 09,,Shooter
22606,Watchmen: The End is Nigh,PSN,Warner Bros. Interactive,Deadline Games,,,,,,0.00m,,0.00m,0.00m,05th Mar 09,,Action
22607,WRC 4: FIA World Rally Championship,PSV,Bigben Interactive,Milestone S.r.l.,,,,,,0.00m,,0.00m,0.00m,29th Jul 14,02nd May 19,Racing
22608,AGEOD's American Civil War: 1861-1865 - The Blue and the Gray,PC,Take-Two Interactive,Paradox Interactive,,,,,,0.00m,,0.00m,0.00m,28th Jan 08,,Strategy
22609,Gendai Daisenryaku: Isshoku Sokuhatsu - Gunji Balance Houkai,PS2,System Soft,System Soft,,,,,,,0.00m,,0.00m,27th Aug 09,,Simulation
22610,Grand Trucker Aniki: Shigoto to Kenka to Koimoyou,DS,Genterprise,Rize Dragon,,,,,,,0.00m,,0.00m,22nd Oct 09,,Racing
22611,Mystery Case Files: Prime Suspects,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,02nd May 06,,Adventure
22612,Silent Hill 3,PC,Konami,Team Silent,,,,,,0.00m,,0.00m,0.00m,02nd Dec 03,,Adventure
22613,Phalanx,GBA,Kemco,Zoom Inc.,,5.0,,,0.00m,0.00m,,0.00m,0.00m,27th Dec 01,,Shooter
22614,Phil of the Future,GBA,Buena Vista,Handheld Games,,,,,0.00m,0.00m,,0.00m,0.00m,18th Sep 06,,Platform
22615,The Game Show,OSX,Unknown,Computer Advanced Ideas,,,,0.00m,,,,,,,05th Apr 21,Misc
22616,Vanguard: Saga of Heroes,PC,Sony Online Entertainment,Sigil Games Online/Sony Online Entertainment,,,,,,0.00m,,0.00m,0.00m,30th Jan 07,,Role-Playing
22617,CSI: Miami,PC,Ubisoft,369 Interactive,,,,,,0.00m,,0.00m,0.00m,16th Nov 04,,Adventure
22618,Monster Rancher Advance,GBA,Tecmo,Tecmo,,,,,0.00m,0.00m,,0.00m,0.00m,28th Nov 01,,Simulation
22619,Brothers In Arms: Earned in Blood,PC,Ubisoft,Gearbox Software,,,,,,0.00m,,0.00m,0.00m,06th Oct 05,,Shooter
22620,Championship Manager 2007,PSP,Eidos Interactive,Beautiful Game Studios,,,,,,0.00m,,0.00m,0.00m,16th Mar 07,,Sports
22621,Cooking Idol I! My! Main! Game de Hirameki! Kirameki Cooking,DS,Konami,Konami,,,,,,,0.00m,,0.00m,25th Feb 10,,Simulation
22622,DOOM VFR,PC,Bethesda Softworks,id Software,,,,,,0.00m,,0.00m,0.00m,01st Dec 17,,Shooter
22623,Shaun the Sheep: Off His Head,DS,D3 Publisher,Aardman Animations,,,,,,0.00m,,0.00m,0.00m,23rd Oct 09,,Adventure
22624,The Hip Hop Dance Experience,Wii,Ubisoft,iNiS,,,,,,0.00m,,0.00m,0.00m,13th Nov 12,02nd May 19,Music
22625,M.C. Kids,NES,Unknown,Virgin Interactive,,,,,0.00m,,,,0.00m,,,Platform
22626,Sid Meier's Civilization II,PC,Microprose,MPS Labs,,9.1,9.7,,,0.00m,,0.00m,0.00m,29th Feb 96,,Strategy
22627,SUPERBEAT: XONiC,PSV,PM Studios,Nurijoy,,,,,,0.00m,,0.00m,0.00m,10th Nov 15,20th Sep 18,Music
22628,Tom Clancy's Ghost Recon Advanced Warfighter,PC,Ubisoft,GRIN,,,,,,0.00m,,0.00m,0.00m,03rd May 06,,Shooter
22629,Bee Movie Game,PC,Activision,Beenox,,,,,0.00m,,,0.00m,0.00m,30th Oct 07,,Action
22630,Underwater Attack,DS,UFO Interactive,Cyber Planet Interactive,,,,,0.00m,,,0.00m,0.00m,15th Jul 08,,Shooter
22631,Dance Party: Club Hits,Wii,Nordic Games,Broadsword Interactive,,,,,,0.00m,,0.00m,0.00m,08th May 09,,Misc
22632,PDC World Championship Darts 2009,DS,O-Games,Rebellion Developments,,,,,,0.00m,,0.00m,0.00m,16th Jun 09,,Sports
22633,Slingo Quest,DS,Mumbo Jumbo,Mac Play,,,,,0.00m,,,,0.00m,12th Dec 08,,Puzzle
22634,Myst V: End of Ages,PC,Ubisoft,Cyan Worlds,,,,,,0.00m,,0.00m,0.00m,19th Sep 05,,Adventure
22635,Okada Toshio no Itsumademo DEBU to Omounayo: DS Recording Diet,DS,Rocket Company,Rocket Company,,,,,,,0.00m,,0.00m,20th Nov 08,,Misc
22636,Tetris Ultimate,PSV,Ubisoft,Ubisoft Montreal,,,,,,0.00m,,0.00m,0.00m,04th Jun 15,29th Jul 18,Puzzle
22637,Mystic Legacy: The Great Ring,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,25th Feb 15,22nd Sep 18,Puzzle
22638,Will O' Wisp DS,DS,Idea Factory,Idea Factory,,,,,,,0.00m,,0.00m,26th Mar 09,,Adventure
22639,Dark Messiah Might and Magic,PC,Ubisoft,Arkane Studios / Floodgate Entertainment / Kuju Entertainment,,7.3,,,,0.00m,,0.00m,0.00m,24th Oct 06,,Role-Playing
22640,Paint by DS,DS,Mercury Games,Ertain,,,,,,0.00m,,0.00m,0.00m,22nd Feb 08,,Puzzle
22641,Ship Simulator 2006,PC,DreamCatcher Interactive,VSTEP,,,,,,0.00m,,0.00m,0.00m,21st Aug 06,,Simulation
22642,Ayaka Shibito Portable,PSP,Dimple Entertainment,HuneX,,,,,,,0.00m,,0.00m,19th Mar 09,,Adventure
22643,Pink Panther: Pinkadelic Pursuit,GBA,DreamCatcher Interactive,Super Empire,,,,,0.00m,0.00m,,0.00m,0.00m,01st Jan 02,,Platform
22644,Pure (JP sales),X360,Disney Interactive Studios,Black Rock Studio,,7.0,,,,,0.00m,,0.00m,25th Jun 09,,Racing
22645,Zettai Meikyuu: Himitsu no Oya Yubi Hime,PSV,Views,Unknown,,,,,,,0.00m,,0.00m,30th Jul 15,,Action
22646,Dark Fall: Lights Out - The Director's Cut Edition,PC,Iceberg Interactive,XXV Productions,,,,,,0.00m,,0.00m,0.00m,11th Dec 09,,Adventure
22647,F.E.A.R.,PC,Sierra Entertainment,Monolith Productions,,,,,,0.00m,,0.00m,0.00m,17th Oct 05,,Shooter
22648,Item Getter: Bokura no Kagaku to Mahou no Kankei,DS,5pb,Genterprise,,,,,,,0.00m,,0.00m,06th Aug 09,,Role-Playing
22649,Tom Clancy's Splinter Cell: Chaos Theory,PC,Ubisoft,Ubisoft Montreal,,,,,,0.00m,,0.00m,0.00m,28th Mar 05,,Action
22650,Toy Story 3: The Video Game,PC,Disney Interactive Studios,Avalanche Software,,,,,,0.00m,,0.00m,0.00m,15th Jun 10,,Action
22651,My Pet Hotel 2,DS,Eidos Interactive,DTP Entertainment,,,,,,0.00m,,0.00m,0.00m,26th Sep 08,,Simulation
22652,Stronghold Crusader,PC,Gathering of Developers,FireFly Studios,,,,,,0.00m,,0.00m,0.00m,25th Sep 02,,Strategy
22653,World Racing 2,XB,Evolved Games,Synetic,,,,,0.00m,0.00m,,0.00m,0.00m,15th Aug 06,,Racing
22654,Dogz 5,PC,Ubisoft,PF.Magic,,,,,,0.00m,,0.00m,0.00m,18th Nov 02,,Simulation
22655,GTR 2: FIA GT Racing Game,PC,10TACLE Studios,SimBin,,,,,,0.00m,,0.00m,0.00m,29th Sep 06,,Racing
22656,Strawberry Shortcake Sweet Dreams,GBA,Majesco,Gorilla Games,,,,,0.00m,0.00m,,0.00m,0.00m,25th Sep 06,,Action
22657,Strikers 1945 Plus Portable,PSP,Arc System Works,Psikyo / X-Nauts,,,,,,,0.00m,,0.00m,06th Aug 09,,Shooter
22658,Sukashishipanman DS: Shokotak Koto Nakagawa Shouko Produce!,DS,Interchannel,Interchannel,,,,,,,0.00m,,0.00m,05th Mar 09,,Misc
22659,WWII: Battle Over The Pacific,PSP,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,,0.00m,,0.00m,0.00m,09th May 08,,Simulation
22660,Chessmaster: Grandmaster Edition,PC,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,30th Oct 07,,Strategy
22661,Knockout Party,Wii,Ubisoft,Ubisoft,,,,,,0.00m,,0.00m,0.00m,06th Nov 09,,Puzzle
22662,Naval War: Arctic Circle,PC,Paradox Interactive,Turbo Tape Games,,,,,,0.00m,,0.00m,0.00m,10th Apr 12,,Strategy
22663,Samantha Swift and the Secret Scroll,Wii,Mumbo Jumbo,MumboJumbo,,,,,0.00m,,,0.00m,0.00m,08th Jun 10,,Adventure
22664,The History Channel: Great Battles of Rome,PSP,Black Bean Games,Slitherine Software,,,,,,0.00m,,0.00m,0.00m,15th Jun 07,,Strategy
22665,Combat Wings: Battle of Britain,PC,Navarre Corp,City Interactive,,,,,,0.00m,,0.00m,0.00m,30th Oct 08,,Simulation
22666,NFL Blitz 20-03,GBA,Midway Games,OutLook Entertainment,,,,,0.00m,0.00m,,0.00m,0.00m,12th Aug 02,,Sports
22667,Tiger Woods PGA Tour 07,PC,EA Sports,EA Redwood Shores,,7.8,,,,0.00m,,0.00m,0.00m,10th Oct 06,,Sports
22668,Immortal Cities: Children of the Nile,PC,Myelin Media,"Tilted Mill Entertainment, Inc.",,,,,,0.00m,,0.00m,0.00m,08th Nov 04,,Strategy
22669,Real Crimes: Jack the Ripper,PC,Virtual Playground,Virtual Playground,,,,,,0.00m,,0.00m,0.00m,01st Jan 10,,Puzzle
22670,Shonen Jump's One Piece: Pirates Carnival,PS2,Namco Bandai,High Horse Entertainment,,,,,0.00m,0.00m,,0.00m,0.00m,12th Sep 06,,Misc
22671,Buzz! Brain of the UK,PSP,Sony Computer Entertainment,Relentless Software,,,,,,0.00m,,0.00m,0.00m,27th Mar 09,,Misc
22672,Jagged Alliance,DS,Atari,Strategy First / Cypron Studios,,,,,0.00m,,,,0.00m,20th May 09,,Strategy
22673,My Spanish Coach,Wii,Ubisoft,Sensory Sweep Studios,,,,,,0.00m,,0.00m,0.00m,30th Nov 07,,Misc
22674,Supermarket Mania,PC,Viva Media,"Alawar Entertainment, Inc.",,,,,,0.00m,,0.00m,0.00m,22nd May 09,03rd May 19,Simulation
22675,Civilization IV: The Complete Edition,PC,Take-Two Interactive,Firaxis Games,,,,,,0.00m,,0.00m,0.00m,12th May 09,,Strategy
22676,Gakken Europa 4: Kokugo Sanmai DS,DS,Gakken,Gakken,,,,,,,0.00m,,0.00m,11th Mar 10,,Misc
22677,Hyakko: Yorozuya Jikenbo!,PS2,5pb,Genterprise,,,,,,,0.00m,,0.00m,09th Apr 09,,Adventure
22678,Matchbox Missions: 2 Game Pack!,GBA,DSI Games,Gravity-I,,,,,0.00m,0.00m,,0.00m,0.00m,30th Aug 06,,Misc
22679,XIII,PC,Ubisoft,Ubisoft Paris,,,,,,0.00m,,0.00m,0.00m,18th Nov 03,,Shooter
22680,Championship Manager 2008,PC,GamersGate,Beautiful Game Studios,,,,,,0.00m,,0.00m,0.00m,06th Nov 07,,Sports
22681,James Pond: Codename RoboCod,DS,Codemasters,Creature Labs,,,,,,0.00m,,0.00m,0.00m,30th Aug 08,,Platform
22682,Simple DS Series Vol. 44: The Gal Mahjong,DS,D3 Publisher,"Affect Co., Ltd.",,,,,,,0.00m,,0.00m,25th Sep 08,,Puzzle
22683,Pachi & Slot Hisshoubon DS,DS,Dorart,Dorart,,,,,,,0.00m,,0.00m,26th Mar 09,,Misc
22684,Phil Taylor's Power Play Darts,DS,Unknown,Funbox Media,,,,,,0.00m,,0.00m,0.00m,02nd Dec 11,,Sports
22685,Prison Break: The Conspiracy,PC,Deep Silver,ZootFly,,2.5,,,,0.00m,,0.00m,0.00m,30th Mar 10,,Adventure
22686,Star Trek: Bridge Commander,PC,Activision,Totally Games,,,,,,0.00m,,0.00m,0.00m,27th Feb 02,,Simulation
22687,Princess Maker 4 Special Edition,DS,CyberFront,Gainax,,,,,,,0.00m,,0.00m,25th Sep 08,,Role-Playing
22688,Super Bubble Pop,GBA,Jaleco,Runecraft,,,,,0.00m,0.00m,,0.00m,0.00m,03rd Jan 03,,Puzzle
22689,Vin Diesel: Wheelman,PC,Ubisoft,Tigon,,6.5,,,,0.00m,,0.00m,0.00m,24th Mar 09,,Racing
22690,Hasbro Family Game Night,XBL,Electronic Arts,EA Bright Light,,,,,,0.00m,,0.00m,0.00m,18th Mar 09,,Misc
22691,Alpha Prime,PC,Meridian4,Black Element,,,,,,0.00m,,0.00m,0.00m,08th Nov 07,,Shooter
22692,Driving Simulator,PC,Excalibur Publishing,Excalibur Publishing Limited,,,,,,0.00m,,,0.00m,26th Feb 10,,Racing
22693,Juujimoto Ripputai Sypher Portable,PSP,Abel,Abel Software,,,,,,,0.00m,,0.00m,27th Aug 09,,Adventure
22694,Origin and Fate - 5 Game Pack,PC,Focus,Focus Home Interactive,,,,,,0.00m,,0.00m,0.00m,26th Sep 14,02nd May 19,Misc
22695,Youda Safari,DS,Foreign Media Games,Foreign Media Games,,,,,,0.00m,,0.00m,0.00m,11th Feb 11,,Simulation
22696,Brain Challenge,PSN,Ubisoft,Gameloft,,,,,,0.00m,,0.00m,0.00m,25th Nov 08,,Misc
22697,Nostradamus: The Last Prophecy,PC,MC2 Entertainment,Kheops Studio,,,,,,0.00m,,0.00m,0.00m,30th Sep 07,,Adventure
22698,Open Season,PC,Ubisoft,Ubisoft Montreal,,6.4,,,,0.00m,,0.00m,0.00m,19th Sep 06,,Platform
22699,LIMBO,PC,Unknown,Playdead,,9.0,,,,0.00m,,0.00m,0.00m,02nd Aug 11,,Platform
22700,Wildlife Park: Gold Edition,PC,Deep Silver,B.Alive,,,,,,0.00m,,0.00m,0.00m,08th Oct 04,,Simulation
22701,Marine Life Rescue,Wii,Conspiracy Entertainment,Conspiracy Entertainment,,,,,0.00m,,,0.00m,0.00m,01st Dec 11,,Adventure
22702,Team Fortress 2,PC,Valve,Valve Corporation,,9.2,,,,0.00m,,0.00m,0.00m,08th Apr 08,26th Mar 19,Shooter
22703,Clive Barker's Undying,PC,Electronic Arts,DreamWorks Interactive,,,,,,0.00m,,0.00m,0.00m,21st Feb 01,,Shooter
22704,Prince of Persia: The Two Thrones,PC,Ubisoft,Ubisoft Montreal,,,,,,0.00m,,0.00m,0.00m,01st Dec 05,,Adventure
22705,Real Madrid: The Game,Wii,Virgin Play,Virgin Play,,,,,,0.00m,,0.00m,0.00m,03rd Apr 09,,Sports
22706,The Settlers: Heritage of Kings,PC,Ubisoft,Blue Byte,,,,,,0.00m,,0.00m,0.00m,24th Feb 05,,Strategy
22707,Tim Stockdale's Riding Star,DS,DTP Entertainment,DTP Entertainment,,,,,,0.00m,,0.00m,0.00m,26th Sep 08,,Sports
22708,World Racing 2,PC,Evolved Games,Synetic,,,,,,0.00m,,0.00m,0.00m,14th Aug 06,,Racing
22709,Castle of Shikigami III (JP sales),Wii,Arc System Works,Arc System Works,,,,,,,0.00m,,0.00m,13th Dec 07,02nd May 19,Shooter
22710,Crane Simulator 2009,PC,Unknown,Astragon,,,,,,0.00m,,0.00m,0.00m,18th Sep 09,,Simulation
22711,Crazy Machines 2,DS,DTP Entertainment,FAKT Software GmBH,,,,,,0.00m,,0.00m,0.00m,16th Oct 09,,Puzzle
22712,Nancy Drew: Danger By Design,PC,Her Interactive,Her Interactive,,,,,,0.00m,,0.00m,0.00m,11th Jul 06,,Adventure
22713,Natsumegu,PSV,Unknown,Unknown,,,,,,,0.00m,,0.00m,30th Jul 15,,Action
22714,The Simpsons: Hit & Run,PC,VU Games,Radical Entertainment,,,,,,0.00m,,0.00m,0.00m,13th Nov 03,,Racing
22715,Harry Potter: Quidditch World Cup,PC,Electronic Arts,Electronic Arts,,,,,,0.00m,,0.00m,0.00m,28th Oct 03,,Sports
22716,Police Simulator 2 Law and Order,PC,Excalibur Publishing Limited,Excalibur Studios,,,,,,0.00m,,0.00m,0.00m,23rd Mar 12,02nd May 19,Simulation
22717,7 Wonders II,PC,Mumbo Jumbo,Hot Lava Games,,,,,,0.00m,,0.00m,0.00m,14th Aug 07,,Puzzle
22718,Machi no Pet-Ya-San DS 2: Wannyan 333-Hiki Daishuugou!,DS,E-Frontier,E-Frontier,,,,,,,0.00m,,0.00m,19th Feb 09,,Simulation
22719,Manepa 1000-Mannin no FX Training,DS,Genki,Genki,,,,,,,0.00m,,0.00m,04th Jun 09,,Misc
22720,Nihon Yakyuu Kikou Shounin: Batting Revolution,Wii,Alpha Unit,Alpha Unit,,,,,,,0.00m,,0.00m,16th Jul 09,,Sports
22721,Slotter Up Core 11: Kyoujin no Hoshi IV,PS2,Dorart,Dorart,,,,,,,0.00m,,0.00m,26th Mar 09,,Misc
22722,Tenchu: Time of the Assassins,PSP,Unknown,K2 LLC,,,,,,0.00m,,0.00m,0.00m,,,Action
22723,The Thing,PC,VU Games,Computer Artworks,,,,,,0.00m,,0.00m,0.00m,20th Aug 02,,Adventure
22724,Worms Armageddon,PC,Microprose,Team17 Software,,,,,,0.00m,,0.00m,0.00m,31st May 99,,Strategy
22725,SBK09 Superbike World Championship,PSP,Black Bean Games,Milestone,,,,,,0.00m,,0.00m,0.00m,29th May 09,,Racing
22726,Startopia,PC,Eidos Interactive,Mucky Foot Productions,,,,,,0.00m,,0.00m,0.00m,16th Jun 01,,Simulation
22727,Ratchet & Clank: Full Frontal Assault,PSV,Sony Computer Entertainment,Insomniac Games,,,,,0.00m,,,0.00m,0.00m,27th Nov 12,06th Jan 18,Action
22728,Army Men: Turf Wars,GBA,3DO,3DO,,,,,0.00m,0.00m,,0.00m,0.00m,29th Sep 02,,Shooter
22729,Star Trek Voyager: Elite Force,PC,Activision,Raven Software,,,,,,0.00m,,0.00m,0.00m,20th Sep 00,,Shooter
22730,Jelly Belly: Ballistic Beans,DS,Zoo Digital Publishing,Blue Monkey Studios,,,,,,0.00m,,0.00m,0.00m,21st Apr 09,,Puzzle
22731,Piyo-Tan: Oyashiki Sennyuu Daisakusen!,PS2,Prototype,Visual Arts,,,,,,,0.00m,,0.00m,28th Aug 08,,Adventure
22732,The Elder Scrolls III: Morrowind,PC,Bethesda Softworks,Bethesda Softworks,,8.7,,,,0.00m,,0.00m,0.00m,01st May 02,,Role-Playing
22733,The Operative: No One Lives Forever,PC,Fox Interactive,Monolith Productions,,8.9,,,,0.00m,,0.00m,0.00m,09th Nov 00,,Shooter
22734,X3: Reunion,PC,Enlight,Egosoft,,,,,,0.00m,,0.00m,0.00m,10th Nov 05,,Strategy
22735,3D Pixel Racing,WW,Microforum,Microforum,,,,,0.00m,,,0.00m,0.00m,09th Aug 11,,Racing
22736,F-22 Lightning 3,PC,NovaLogic,NovaLogic,,,,,,0.00m,,0.00m,0.00m,25th May 99,,Simulation
22737,Imagine: Champion Rider 2009,PSP,Ubisoft,Phoenix Interactive,,,,,,0.00m,,0.00m,0.00m,19th Jun 09,,Sports
22738,Metal Gear Solid 2: Substance,PC,Konami,Konami Computer Entertainment Japan,,7.8,,,,0.00m,,0.00m,0.00m,27th Mar 03,,Action
22739,Naraba's World: The Mysterious Palace,DS,Mentor Interactive,Mentor Interactive,,,,,0.00m,,,0.00m,0.00m,07th May 12,02nd May 19,Adventure
22740,18 Wheels of Steel: American Long Haul,PC,ValuSoft,SCS Software,,,,,,0.00m,,0.00m,0.00m,03rd Dec 07,,Racing
22741,Football Manager Handheld,PSP,Sega,Sports Interactive,,,,,,0.00m,,0.00m,0.00m,13th Apr 06,,Sports
22742,Princess Ballerina: Yumemiru 4-Jin no Primadonna,DS,Spike,Spike,,,,,,,0.00m,,0.00m,18th Dec 08,,Adventure
22743,Rayman 2: The Great Escape,PC,Ubisoft,Ubisoft Montpellier,,9.1,,,,0.00m,,0.00m,0.00m,31st Oct 99,,Platform
22744,Chronicles of Mystery: The Tree of Life,PC,City Interactive,City Interactive,,,,,,0.00m,,0.00m,0.00m,10th Dec 09,,Puzzle
22745,Classic British Motor Racing,Wii,Bold Games,DDI,,,,,0.00m,0.00m,,0.00m,0.00m,26th Oct 07,,Racing
22746,Jewel Quest The Sapphire Dragon,3DS,Tulip Games,Engine Software,,,,,,0.00m,,0.00m,0.00m,29th Jan 15,02nd May 19,Puzzle
22747,Stuntman Ignition,PSN,Unknown,Paradigm Entertainment,,,,,,0.00m,,0.00m,0.00m,,,Racing
22748,Dungeons & Dragons: Daggerdale,PC,Atari,Bedlam Games,,6.0,,,,0.00m,,0.00m,0.00m,25th May 11,,Role-Playing
22749,Crazy Frog Racer,DS,Mercury Games,Digital Jesters,,,,,,0.00m,,0.00m,0.00m,03rd Nov 06,,Racing
22750,Farming Simulator 14,3DS,Focus Home Interactive,Focus Home Interactive,,,,,,0.00m,,0.00m,0.00m,24th Jun 14,02nd May 19,Simulation
22751,HimeHibi: New Princess Days!! Zoku! Ni-Gakki Portable,PSP,Takuyo,Takuyo,,,,,,,0.00m,,0.00m,25th Feb 10,,Adventure
22752,International Athletics,PSP,Ghostlight,The Code Monkeys,,,,,,0.00m,,0.00m,0.00m,25th Jul 08,,Sports
22753,Mori no Cafeteria DS: Oshare na Cafe Recipe,DS,D3 Publisher,Aspect,,,,,,,0.00m,,0.00m,04th Dec 08,,Misc
22754,The Italian Job,PC,SCi,Pixelogic,,,,,,0.00m,,0.00m,0.00m,19th Aug 02,,Racing
22755,FireTeam,PC,Unknown,Multitude,,,,0.00m,,,,,,,21st Mar 21,Strategy
22756,Jade Rousseau,PC,Phenomedia,DECK13 Interactive,,,,,,0.00m,,0.00m,0.00m,11th May 11,24th Jul 18,Adventure
22757,Tago Akira no Atama no Taisou Dai-3-Shuu: Fushigi no Kuni no Nazotoki Otogibanashi,DS,Level 5,Level 5,,,,,,,0.00m,,0.00m,08th Oct 09,,Adventure
22758,Alexander,PC,Ubisoft,GSC Game World,,,,,,0.00m,,0.00m,0.00m,23rd Nov 04,,Strategy
22759,Kawaii Koneko DS 2,DS,MTO,MTO,,,,,,,0.00m,,0.00m,23rd Jul 09,,Simulation
22760,Trevor Chan's Capitalism 2,PC,Ubisoft,Enlight Software,,,,,,0.00m,,0.00m,0.00m,16th Dec 02,,Strategy
22761,Broken Sword: The Serpent's Curse,PC,Revolution Software,Revolution Software,,,,,,0.00m,,0.00m,0.00m,20th Jun 14,01st Jan 18,Adventure
22762,Mystery Masterpiece: The Moonstone,PC,Big Fish Games,Big Fish Games,,,,,,0.00m,,0.00m,0.00m,01st Aug 09,,Puzzle
22763,The Elder Scrolls IV: Oblivion - Game of the Year Edition,X360,2K Games,Bethesda Softworks,,8.5,,,,0.00m,,0.00m,0.00m,10th Sep 07,,Role-Playing
22764,Cryostasis: Sleep of Reason,PC,Aspyr,Action Forms Ltd.,,7.0,,,,0.00m,,0.00m,0.00m,24th Apr 09,,Shooter
22765,Koisuru Purin! Koi wa Daibouken! Dr. Kanmi no Yabou!?,DS,Tryfirst,Tryfirst,,,,,,,0.00m,,0.00m,06th Nov 08,,Platform
22766,The Great Unknown: Houdini's Castle,PC,Big Fish Games,Black Lime Games,,,,,,0.00m,,0.00m,0.00m,19th Nov 14,22nd Sep 18,Puzzle
22767,The Sims 2: Kitchen & Bath Interior Design Stuff,PC,Electronic Arts,Maxis,,,,,,0.00m,,0.00m,0.00m,15th Apr 08,,Simulation
22768,"Warhammer 40,000: Eternal Crusade",PC,Behaviour Interactive,Behaviour Interactive Inc.,,,,,,0.00m,,0.00m,0.00m,16th Mar 17,02nd May 19,Shooter
22769,Yume o Kanaeru Zou,DS,Tryfirst,Tryfirst,,,,,,,0.00m,,0.00m,21st May 09,,Misc
22770,Agatha Christie: And Then There Were None,PC,The Adventure Company,AWE Games,,,,,,0.00m,,0.00m,0.00m,30th Oct 05,,Adventure
22771,Divine Divinity,PC,CDV Software Entertainment,Larian Studios,,,,,,0.00m,,0.00m,0.00m,22nd Sep 02,,Role-Playing
22772,Fifi and the Flowertots: Fifi's Garden Party,DS,Avanquest,Uacari,,,,,,0.00m,,0.00m,0.00m,04th Nov 11,,Action
22773,StarCraft Battle Chest,PC,Blizzard Entertainment,Blizzard Entertainment,,,,,,0.00m,,0.00m,0.00m,24th Oct 99,,Strategy
