Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
43753,Pro Rally 2001,PC,Ubisoft,Ubisoft Barcelona,,,,,,,,,,15th Dec 00,,Racing
43754,Pro Riders Snowboard,OSX,Vtree Entertainment,Unknown,,,,,,,,,,10th Mar 14,,Misc
43755,Pro Riders Snowboard,PC,Vtree Entertainment,Unknown,,,,,,,,,,02nd Oct 13,,Misc
43756,Pro Sport Hockey,SNES,Jaleco,Jaleco Entertainment,,,,,,,,,,01st Feb 94,,Sports
43757,Pro Stadium,3DO,Unknown,Sanyo,,,,,,,,,,08th Dec 95,,Sports
43758,Pro Tennis 2014,And,Inlogic Software,Unknown,,,,,,,,,,17th Dec 14,,Misc
43759,Pro Wrestling,MS,Sega,Sega,,,,,,,,,,01st Jan 86,,Fighting
43760,Pro Wrestling,PS,A1 Games,D3 Publisher,,,,,,,,,,01st Jan 99,,Fighting
43761,Pro Wrestling Kentei DS,DS,Plenty,Plenty,,,,,,,,,,25th Mar 10,,Misc
43762,Pro Wrestling Sengokuden: Hyper Tag Match,PS,KSS,KSS,,,,,,,,,,23rd Oct 97,,Fighting
43763,Pro Wrestling Sengokuden: Hyper Tag Match,PSN,GungHo,KSS,,,,,,,,,,09th Mar 11,,Fighting
43764,Pro Yakyuu Greatest Nine '98: Summer Action,SAT,Sega,Nextech,,,,,,,,,,06th Aug 98,,Sports
43765,Pro Yakyuu Spirits 2,PS2,Konami,PawaPuro Production,,,,,,,,,,07th Apr 05,,Sports
43766,Pro Yakyuu Spirits 2004,PS2,Konami,Diamond Head,,,,,,,,,,25th Mar 04,,Sports
43767,Pro Yakyuu Spirits 2004 Climax,PS2,Konami,Diamond Head,,,,,,,,,,16th Sep 04,,Sports
43768,Pro Yakyuu Spirits 2010,PSN,Konami,PawaPuro Production,,,,,,,,,,01st Apr 10,,Sports
43769,Pro Yakyuu Spirits 2011,PSN,Konami,Konami,,,,,,,,,,14th Apr 11,,Sports
43770,Pro Yakyuu Spirits 3,X360,Konami,PawaPuro Production,,,,,,,,,,06th Apr 06,,Sports
43771,Pro Yakyuu Super League CD,SCD,Sega,Sega,,,,,,,,,,30th Oct 92,,Sports
43772,Pro Yakyuu Team de Asobou Net!,DC,Sega,Smilebit,,,,,,,,,,10th Aug 00,,Sports
43773,Pro Yakyuu Team de Asobou!,DC,Sega,Smilebit,,,,,,,,,,23rd Dec 99,,Sports
43774,Pro Yakyuu Team o Tsukurou! & Asobou!,DC,Sega,Smilebit,,,,,,,,,,30th Aug 01,,Sports
43775,Pro Yakyuu Team o Tsukurou! Advance,GBA,Sega,Sega,,,,,,,,,,08th Aug 02,,Sports
43776,Pro Yakyuu Virtual Stadium,3DO,Electronic Arts Victor,EA Sports,,,,,,,,,,29th Dec 95,,Sports
43777,Pro Yakyuu World Stadium,PCE,Namco,Namco,,,,,,,,,,20th May 88,,Sports
43778,Pro Yakyuu World Stadium '91,PCE,Namco,Namco,,,,,,,,,,21st Mar 91,,Sports
43779,Pro-Putt Domo,DSiW,Nintendo,Suzak,,,,,,,,,,19th Oct 09,,Sports
43780,Probability 0,PC,Unknown,Unknown,,,,,,,,,,01st Oct 12,,Action
43781,ProBaseball:Unlimited,PS3,Q Entertainment/UserJoy Technology,Unknown,,,,,,,,,,15th Apr 14,,Misc
43782,ProBaseball:Unlimited,PSV,Q Entertainment/UserJoy Technology,Unknown,,,,,,,,,,15th Apr 14,,Misc
43783,Procyon,PC,Unknown,Unknown,,,,,,,,,,26th Feb 14,,Misc
43784,Prodigy,PC,Hanakai Studio,Hanakai Studio,,,,,,,,,,01st Jan 16,,Role-Playing
43785,Production Panic,XBL,Microsoft,MikeE,,,,,,,,,,13th Jul 11,,Puzzle
43786,Professional $tealer,XBL,Microsoft,Aly Ameen,,,,,,,,,,29th Aug 11,,Platform
43787,Professional Farmer 2016,XOne,Namco Bandai Games,Unknown,,,,,,,,,,20th Nov 15,,Action
43788,Professional Farmer 2016,PC,Namco Bandai Games,Unknown,,,,,,,,,,20th Nov 15,,Action
43789,Professional Lumberjack 2016,XOne,Namco Bandai Games,UIG Entertainment,,,,,,,,,,05th Mar 15,18th Jun 18,Simulation
43790,Professional Lumberjack 2016,PC,Namco Bandai Games,UIG Entertainment,,,,,,,,,,05th Mar 15,18th Jun 18,Simulation
43791,Professional Lumberjack 2016,PS3,Namco Bandai Games,UIG Entertainment,,,,,,,,,,05th Mar 15,18th Jun 18,Simulation
43792,Professional Lumberjack 2016,PS4,Namco Bandai Games,UIG Entertainment,,,,,,,,,,05th Mar 15,18th Jun 18,Simulation
43793,Professor Fizzwizzle,PC,Unknown,Grubby Games,,,,,,,,,,01st Jul 05,,Action
43794,Professor Heinz Wolff's Gravity,PC,Deep Silver,EM Studios,,,,,,,,,,29th Dec 08,,Puzzle
43795,Profitville,PC,Myth People,Myth People,,,,,,,,,,16th May 07,,Puzzle
43796,Project A16 (Atelier),PS3,Gust,Unknown,,,,,,,,,,26th Jun 14,,Misc
43797,Project Aftermath,PC,Games Faction,Games Faction,,,,,,,,,,03rd Aug 08,,Strategy
43798,Project Alpha,XBL,Microsoft,Danthekilla,,,,,,,,,,05th Jun 09,,Action
43799,Project CARS,PS3,Bandai Namco Games,Slightly Mad Studios,,,,,,,,,,01st Apr 14,05th Jan 18,Racing
43800,Project CARS,X360,Bandai Namco Games,Slightly Mad Studios,,,,,,,,,,01st Apr 14,05th Jan 18,Racing
43801,Project CARS,Linux,Slightly Mad Studios,Unknown,,,,,,,,,,01st Oct 14,,Misc
43802,Project Cerberus,PSP,Milestone,MileStone Inc.,,,,,,,,,,26th Aug 10,,Fighting
43803,Project Draco,X360,Unknown,Grounding Inc.,,,,,,,,,,,,Action
43804,Project Earth,PC,DreamCatcher Interactive,City Interactive,,,,,,,,,,29th Apr 02,,Strategy
43805,Project Fashion,PC,Empire Interactive,Lexis Numerique,,,,,,,,,,03rd Aug 07,,Adventure
43806,Project Gert: Moonbreaker,XBL,Microsoft,Modern07,,,,,,,,,,10th Feb 11,,Puzzle
43807,Project Giant Robot,WiiU,Nintendo,Nintendo,,,,,,,,,,31st Dec 17,,Fighting
43808,Project Gotham Racing 5,X360,Unknown,Bizarre Creations,,,,,,,,,,,,Racing
43809,Project H.A.M.M.E.R.,Wii,Unknown,Nintendo,,,,,,,,,,,,Action
43810,Project IGI: I'm Going In,PC,Eidos Interactive,Innerloop,,,,,,,,,,15th Dec 00,,Action
43811,Project Justice,DC,Capcom,Capcom,,7.9,,,,,,,,16th May 01,,Fighting
43812,Project Mercury,X360,Unknown,Big Huge Games,,,,,,,,,,,,Role-Playing
43813,Project Mercury,PS3,Unknown,Big Huge Games,,,,,,,,,,,,Role-Playing
43814,Project Monarch,PC,Unknown,Maius Games,,,,,,,,,,01st Jan 70,,Role-Playing
43815,Project N.O.E.L.S.,PSV,Arc System Works,Arc System Works,,,,,,,,,,17th Dec 11,,Misc
43816,Project Nomads,PC,CDV Software Entertainment,Radon Labs,,,,,,,,,,05th Nov 02,,Strategy
43817,Project Phoenix,PSV,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43818,Project Phoenix,And,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43819,Project Phoenix,Linux,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43820,Project Phoenix,OSX,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43821,Project Phoenix,PC,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43822,Project Phoenix,PS4,Unknown,Unknown,,,,,,,,,,31st Dec 20,,Misc
43823,Project Powder,PC,Unknown,Outspark,,,,,,,,,,01st Jan 08,,Sports
43824,Project Root,PSV,Unknown,Unknown,,,,,,,,,,01st Jul 14,,Misc
43825,Project Root,PC,Kiss,Unknown,,,,,,,,,,01st May 14,,Misc
43826,Project Runway,PC,Atari,Tornado Studios,,,,,,,,,,25th Feb 10,,Simulation
43827,Project S-11,GB,Sunsoft,Paragon 5,,,,,,,,,,14th Dec 00,,Shooter
43828,Project Spark,PC,Microsoft Studios,Team Dakota,,,,,,,,,,07th Oct 14,20th May 18,Misc
43829,Project Stormos,MS,Unknown,Superboss Creations,,,,,,,,,,,,Action
43830,Project Stormos,PC,Unknown,Superboss Creations,,,,,,,,,,,,Action
43831,Project T,PC,Unknown,BLUESIDE,,,,,,,,,,,,Role-Playing
43832,Project Temporality,PC,Unknown,Unknown,,,,,,,,,,06th Mar 14,,Misc
43833,Project Windstorm,XBL,Microsoft,Always On,,,,,,,,,,20th Sep 11,,Misc
43834,Project Zomboid,Linux,The Indie Stone,Unknown,,,,,,,,,,31st Dec 20,,Misc
43835,Project Zomboid,OSX,The Indie Stone,Unknown,,,,,,,,,,31st Dec 20,,Misc
43836,Project Zomboid,PC,The Indie Stone,Unknown,,,,,,,,,,31st Dec 20,,Misc
43837,Prophecy of the Shadow,PC,SSI,SSI,,,,,,,,,,01st Jan 92,,Role-Playing
43838,Prophecy: The Viking Child,GB,GameTek,"Imagitec Design, Inc.",,,,,,,,,,01st Jul 92,,Action
43839,Protect Me Knight 2,3DS,Ancient,Ancient,,,,,,,,,,11th Sep 14,,Role-Playing
43840,Protect Me Knight: Mamotte Kishi,XBL,Microsoft,ANCxna,,,,,,,,,,14th May 10,,Action
43841,Protector,AJ,Songbird Productions,Songbird Productions,,,,,,,,,,20th Dec 99,,Shooter
43842,Protector Special Edition,AJ,Songbird Productions,Songbird Productions,,,,,,,,,,10th Apr 02,,Shooter
43843,Protocol,WW,Unknown,Sabarasa Entertainment,,,,,,,,,,,,Shooter
43844,Protöthea,WW,Ubisoft,Sabarasa Digital Builders,,,,,,,,,,02nd Jun 08,,Shooter
43845,Proxy Blade Zero,X360,Unknown,Unknown,,,,,,,,,,03rd Mar 14,,Action
43846,Proxy Blade Zero,PC,Unknown,Unknown,,,,,,,,,,28th Jul 14,,Action
43847,Psi-Ops: The Mindgate Conspiracy,PC,Zoo Digital Publishing,Midway Games,,,,,,,,,,11th Feb 05,,Shooter
43848,Psichodelya,Linux,Kiss,Ennoble Studios,,,,,,,,,,08th Aug 14,09th Aug 18,Action
43849,Psichodelya,OSX,Kiss,Ennoble Studios,,,,,,,,,,08th Aug 14,09th Aug 18,Action
43850,Psichodelya,PC,Kiss,Ennoble Studios,,,,,,,,,,08th Aug 14,09th Aug 18,Action
43851,Psychic Detective,3DO,Electronic Arts,Colossal Pictures,,,,,,,,,,01st Jan 96,,Adventure
43852,Psychic Detective,PC,Electronic Arts,Colossal Pictures,,,,,,,,,,30th Nov 95,,Adventure
43853,Psychic Detective Series Vol. 3: Aya,SCD,DataWest,DataWest,,,,,,,,,,03rd Jan 93,,Adventure
43854,Psychic Detective Series Vol. 3: Aya,PCE,DataWest,DataWest,,,,,,,,,,20th Nov 92,,Adventure
43855,Psychic Detective Series Vol. 4: Orgel,SCD,DataWest,DataWest,,,,,,,,,,10th Dec 93,,Adventure
43856,Psychic Detective Series Vol. 4: Orgel,PCE,DataWest,DataWest,,,,,,,,,,06th Aug 93,,Adventure
43857,Psychic Force 2,PS,JVC,Taito Corporation,,,,,,,,,,01st Jan 01,,Fighting
43858,Psychic Force 2012,DC,Acclaim Entertainment,Taito Corporation,,6.6,,,,,,,,31st Oct 99,,Fighting
43859,Psychic Force Complete,PS2,Taito,Taito Corporation,,,,,,,,,,29th Dec 05,,Fighting
43860,Psychic Force Puzzle Taisen,PS,Taito,Taito Corporation,,,,,,,,,,02nd Oct 97,,Puzzle
43861,Psychic World,GG,Sega,Hertz,,,,,,,,,,01st Jan 91,,Action
43862,Psychic World,MS,Sega,Sanritsu,,,,,,,,,,01st Jan 91,,Action
43863,Psycho Chaser,PCE,Naxat Soft,Sting,,,,,,,,,,06th Apr 90,,Shooter
43864,Psycho Chaser,VC,Naxat Soft,Sting,,,,,,,,,,11th Mar 08,,Shooter
43865,Psycho Dream,SNES,Riot,Riot,,,,,,,,,,11th Dec 92,,Platform
43866,Psycho Fox,MS,Sega,Vic Tokai,,,,,,,,,,01st Jan 89,,Platform
43867,Psycho Pinball,GEN,Codemasters,Codemasters,,,,,,,,,,01st Jan 94,,Misc
43868,Psycho Pinball,PC,Codemasters,Codemasters,,,,,,,,,,01st Jan 95,,Misc
43869,Psycho Rhythm,PC,Vision Soft,Vision Soft,,,,,,,,,,29th Oct 99,,Adventure
43870,Psychonauts,XBL,Majesco,Double Fine Productions,,,,,,,,,,04th Dec 07,,Platform
43871,Psychonauts in the Rhombus of Ruin,PS4,Sony Interactive Entertainment,Double Fine Productions,,,,,,,,,,13th Jun 17,14th Sep 18,Action
43872,Psychosis,VC,Hudson Soft,Naxat Soft,,,,,,,,,,25th Feb 08,,Shooter
43873,Psychosis,PCE,NEC,Naxat Soft,,,,,,,,,,01st Jan 90,,Shooter
43874,Psykio Shooting Collection Vol. 3: Sol Divide & Dragon Blaze,PS2,Taito,Psikyo,,,,,,,,,,31st Mar 05,,Shooter
43875,Psyvariar 2: Extend Edition,XB,Success,Skonec,,,,,,,,,,28th Oct 04,,Shooter
43876,Psyvariar 2: The Will to Fabricate,DC,Success,Skonec,,7.0,,,,,,,,26th Feb 04,,Shooter
43877,Psyvariar 2: Ultimate Final,PS2,Success,Skonec,,,,,,,,,,09th Dec 04,,Shooter
43878,Psyvariar: Complete Edition,PS2,Empire Interactive,Skonec,,,,,,,,,,26th Sep 03,,Shooter
43879,Psyvariar: Medium Unit,PS2,Success,Skonec,,,,,,,,,,11th Sep 03,,Shooter
43880,Psyvariar: Revision,PS2,Success,Skonec,,,,,,,,,,09th Oct 03,,Shooter
43881,Pub Darts,WW,Big Blue Bubble,Big Blue Bubble Inc.,,,,,,,,,,04th Jan 10,,Sports
43882,Publisher DreamRead the review,DSi,CIRCLE Entertainment,Unknown,2.0,,,,,,,,,02nd May 13,,Misc
43883,Publisher Dream,3DS,CIRCLE Entertainment,Unknown,,,,,,,,,,02nd May 13,,Misc
43884,Pucca Noodle Rush,DSiW,Big Ben Interactive,Bigben Interactive,,,,,,,,,,18th Feb 11,,Misc
43885,Pucca's Kisses Game,WW,Big Ben Interactive,Bigben Interactive,,,,,,,,,,14th Feb 11,,Platform
43886,Puchi Carat,PS,Event Horizon Software,Taito Corporation,,,,,,,,,,01st Jan 00,,Puzzle
43887,Puchi Carat,GB,Event Horizon Software,Taito Corporation,,,,,,,,,,08th Dec 00,,Puzzle
43888,Puchicon,DSiW,Unknown,SmileBoom,,,,,,,,,,09th Mar 11,,Misc
43889,Puddle,XBL,Konami,Neko Entertainment,,,,,,,,,,25th Jan 12,,Puzzle
43890,PuddleRead the review,PSN,Unknown,Neko Entertainment,5.5,,,,,,,,,,,Puzzle
43891,Puffins: Let's Fish,DSiW,Other Ocean Interactive,Other Ocean Interactive,,,,,,,,,,21st Jun 10,08th Oct 18,Puzzle
43892,Puffins: Let's Race,DSiW,Other Ocean Interactive,Other Ocean Interactive,,,,,,,,,,26th Jul 10,08th Oct 18,Racing
43893,Puffins: Let's Roll,DSiW,Other Ocean Interactive,Other Ocean Interactive,,,,,,,,,,26th Apr 10,08th Oct 18,Puzzle
43894,Puggsy,GEN,Psygnosis,Traveller's Tales,,,,,,,,,,01st Jan 93,,Platform
43895,Puggsy,SCD,Psygnosis,Traveller's Tales,,,,,,,,,,01st Jan 93,,Platform
43896,PukuPuku Tennen Kairanban,GBA,Victor Interactive,Victor Interactive Software,,,,,,,,,,26th Apr 02,,Action
43897,PukuPuku Tennen Kairanban: Koi no Cupid Daisakusen,GBA,Marvelous Interactive,Marvelous,,,,,,,,,,25th Mar 04,,Adventure
43898,PukuPuku Tennen Kairanban: Youkoso! Illusion Land e,GBA,Marvelous Interactive,Marvelous Interactive,,,,,,,,,,09th Dec 04,,Misc
43899,Pulsar,XBL,Microsoft,Polychrome,,,,,,,,,,11th Sep 09,,Misc
43900,Pulseman,GEN,Sega,Game Freak,,,,,,,,,,22nd Jul 94,,Platform
43901,Pulseman,VC,Sega,Game Freak,,,,,,,,,,13th Jul 09,,Platform
43902,Pulstar,NG,SNK,Aicom Corporation,,,,,,,,,,29th Sep 95,,Shooter
43903,Pulstar (CD),NG,SNK,Aicom Corporation,,,,,,,,,,27th Oct 95,,Shooter
43904,Pump It Up!,PC,Andamiro U.S.A. Corp.,Andamiro U.S.A. Corp.,,,,,,,,,,01st Oct 99,,Misc
43905,Pump It Up: Exceed Portable,PSP,Studio9,Andamiro U.S.A. Corp.,,,,,,,,,,30th Nov 06,,Misc
43906,Pump it Up: The PreX3 the International 4th Dance Floor,PC,Andamiro U.S.A. Corp.,Andamiro U.S.A. Corp.,,,,,,,,,,01st Jan 03,,Misc
43907,Pump It Up: Zero Portable,PSP,Studio9,Andamiro U.S.A. Corp.,,,,,,,,,,15th Oct 07,,Misc
43908,Pumped: Bmx,And,Buka Enterteinment,Unknown,,,,,,,,,,08th Aug 12,,Misc
43909,Pumpkin Blast,3DS,Silver Fox Media,Unknown,,,,,,,,,,14th Mar 13,,Misc
43910,Pumpkin Carver,XBL,Microsoft,Stegersaurus Games,,,,,,,,,,01st Oct 09,,Misc
43911,Pumpkin Chop,XBL,Microsoft,MatthewM,,,,,,,,,,19th Oct 09,,Misc
43912,Punch Line,PSV,5pb,5pb. Inc.,,,,,,,,,,01st Jan 16,,Adventure
43913,Punch the Monkey! Game Edition,PS,Bandai,Bandai,,,,,,,,,,22nd Jun 00,,Misc
43914,Punch-Out!! Featuring Mr. Dream,NES,Nintendo,Nintendo IRD,,,,,,,,,,01st Aug 90,,Fighting
43915,Punch-Out!! Featuring Mr. Dream,VC,Nintendo,Nintendo IRD,,9.0,,,,,,,,16th Apr 07,,Fighting
43916,Puppet Tale,3DO,Micro Cabin,Micro Cabin,,,,,,,,,,23rd Jul 94,,Adventure
43917,Puppy Luv,Wii,Activision Value,Unknown,,,,,,,,,,06th Nov 07,,Misc
43918,Puppy Luv,PC,Gogii Games,Unknown,,,,,,,,,,06th Apr 06,,Misc
43919,Puppy Luv: Spa and Resort,GBA,Activision,Humagade,,,,,,,,,,18th Sep 07,,Simulation
43920,Pure,PC,Disney Interactive Studios,Black Rock Studio,,7.0,,,,,,,,16th Sep 08,,Racing
43921,Pure,XBL,Disney Interactive Studios,Black Rock Studio,,,,,,,,,,23rd Feb 11,,Racing
43922,Pure,PSN,Disney Interactive Studios,Black Rock Studio,,,,,,,,,,15th Feb 11,,Racing
43923,Pure Chess,WiiU,Triniti Interactive,Unknown,,,,,,,,,,20th Mar 14,,Misc
43924,Pure Chess,3DS,Triniti Interactive,Unknown,,,,,,,,,,20th Mar 14,,Misc
43925,Pure Chess,PS4,Unknown,Unknown,,,,,,,,,,15th Apr 14,,Misc
43926,Pure Evil 2-Pack,GC,Capcom,Capcom,,,,,,,,,,22nd Dec 04,,Action
43927,Pure Football,Wii,Unknown,Ubisoft Vancouver,,,,,,,,,,,,Sports
43928,Pure Futbol,PC,Ubisoft,Ubisoft Vancouver,,,,,,,,,,08th Jun 10,,Sports
43929,Pure Futbol,XBL,Ubisoft,Action Pants Inc.,,3.8,,,,,,,,02nd Aug 11,,Sports
43930,Pure Girl,DS,Unknown,Alvion,,,,,,,,,,,,Action
43931,Pure Love Shopping Center,PC,Honey Soft,Honey Soft,,,,,,,,,,22nd Apr 05,,Adventure
43932,Pure Pinball,PC,Simon & Schuster Interactive,Iridon Interactive,,,,,,,,,,28th May 03,,Misc
43933,Pure Pinball 2.0 REDUX,PC,Legendo Entertainment,Legendo Entertainment,,,,,,,,,,04th Feb 05,,Misc
43934,Pure Pool,XOne,Triniti Interactive,VooFoo Studios,,,,,,,,,,01st Jan 15,31st Jan 18,Sports
43935,Pure Pool,PS4,Triniti Interactive,Unknown,,,,,,,,,,05th Dec 14,,Misc
43936,Pure Pool,PC,Triniti Interactive,Unknown,,,,,,,,,,30th Jul 14,,Misc
43937,Purikura Pocket 2: Kareshi Kaizou Daisakusen,GB,Atlus,Atlus Co.,,,,,,,,,,29th Nov 97,,Adventure
43938,Purikura Pocket 3: Talent Debut Daisakusen,GB,Atlus,Atlus Co.,,,,,,,,,,18th Dec 98,,Adventure
43939,Purikura Pocket: Fukanzen Joshikousei Manual,GB,Atlus,Atlus Co.,,,,,,,,,,17th Oct 97,,Adventure
43940,Purrfect Pet Shop,PC,eGames,,,,,,,,,,,13th Jun 08,,Misc
43941,Pursuit Force,PSN,Sony Computer Entertainment,Bigbig Studios,,7.3,,,,,,,,07th May 09,,Racing
43942,Pursuit Force: Extreme Justice,PSN,Sony Computer Entertainment,Bigbig Studios,,7.3,,,,,,,,13th May 09,,Racing
43943,Pursuit of Justice,PC,Activision,Legacy Interactive,,,,,,,,,,24th Oct 01,,Adventure
43944,Pururun! With Shieipu UP Garuzu,PS,J-Wing,Graphic Research,,,,,,,,,,10th Jan 97,,Puzzle
43945,Push-Over,SNES,Ocean,"Red Rat Software, Ltd.",,,,,,,,,,01st Jan 92,,Puzzle
43946,PushCrates,XBL,Microsoft,KRGkill,,,,,,,,,,28th Sep 09,,Puzzle
43947,Pushmo,3DS,Nintendo,Intelligent Systems,,,,,,,,,,08th Dec 11,,Puzzle
43948,Pushmo World,WiiU,Nintendo,Intelligent Systems,,,,,,,,,,19th Jun 14,15th Apr 18,Puzzle
43949,Puss 'N Boots,3DS,Unknown,THQ,,,,,,,,,,,,Action
43950,Puss 'N Boots: Pero's Great Adventure,NES,Electro Brain,Shouei,,,,,,,,,,01st Jun 90,,Platform
43951,Pussy: Love Story from Titanic,PC,Unknown,Fatality,,,,,,,,,,01st Jan 99,,Strategy
43952,Putt & Putter,GG,Sega,Sega,,,,,,,,,,01st Jan 91,,Sports
43953,Putt & Putter,MS,Sega,Sega,,,,,,,,,,01st Jan 92,,Sports
43954,Putt-Putt and Pep's Balloon-o-Rama,PC,Unknown,Humongous,,,,,,,,,,01st Jan 96,,Action
43955,Putt-Putt and Pep's Dog on a Stick,PC,Unknown,Humongous,,,,,,,,,,01st Jan 96,,Platform
43956,Putt-Putt Enters the Race,PC,Unknown,Humongous,,,,,,,,,,01st Jan 98,,Puzzle
43957,Putt-Putt Goes to the Moon,3DO,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 94,,Misc
43958,Putt-Putt Joins the Circus,PC,Unknown,Humongous,,,,,,,,,,01st Jul 00,,Puzzle
43959,Putt-Putt Joins the Parade,3DO,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 94,,Misc
43960,Putt-Putt Saves the Zoo,PC,Unknown,Humongous,,,,,,,,,,01st Jan 95,,Puzzle
43961,Putt-Putt Travels Through Time,PC,Unknown,Humongous,,,,,,,,,,01st Jan 97,,Puzzle
43962,Putt-Putt's Fun Pack,3DO,Humongous,Humongous Entertainment,,,,,,,,,,01st Jan 94,,Misc
43963,Putt-Putt: Pep's Birthday Surprise,PC,Atari,Humongous,,,,,,,,,,07th Oct 03,,Puzzle
43964,Putty Squad,PS,System 3,Unknown,,,,,,,,,,29th Nov 13,,Misc
43965,Putty Squad,X360,System 3,System 3,,,,,,,,,,25th Jun 14,17th Sep 18,Platform
43966,Putty Squad,PC,System 3,Unknown,,,,,,,,,,29th Nov 13,,Misc
43967,Putty Squad,3DS,Maximum Games,System 3,,,,,,,,,,20th May 14,17th Sep 18,Platform
43968,Putty Squad,SNES,Ocean Software,Unknown,,,,,,,,,,01st Jan 94,,Misc
43969,Puyo Pop,NGage,Sega,Sega,,5.7,,,,,,,,06th Oct 03,,Puzzle
43970,Puyo Pop Fever,GBA,Sega,Sonic Team,,,,,,,,,,24th Mar 05,,Puzzle
43971,Puyo Pop Fever,PS2,Sega,Sonic Team,,,,,,,,,,27th Feb 04,,Puzzle
43972,Puyo Pop Fever,XB,Sega,Sonic Team,,,,,,,,,,27th Feb 04,,Puzzle
43973,Puyo Pop Fever,PC,Sega,Sonic Team,,,,,,,,,,24th Sep 04,,Puzzle
43974,Puyo Puyo,GG,Sega,Compile,,,,,,,,,,19th Mar 93,,Puzzle
43975,Puyo Puyo,GEN,Sega,Compile,,,,,,,,,,18th Dec 92,,Puzzle
43976,Puyo Puyo,VC,Sega,Compile,,,,,,,,,,02nd Dec 06,,Puzzle
43977,Puyo Puyo,GB,Banpresto,WinkySoft,,,,,,,,,,31st Jul 94,,Puzzle
43978,Puyo Puyo,NES,Tokuma Shoten,Compile,,,,,,,,,,23rd Jul 93,,Puzzle
43979,Puyo Puyo (Arcade),VC,Sega,Compile,,,,,,,,,,12th Apr 11,,Puzzle
43980,Puyo Puyo 2,VC,Sega,Compile,,,,,,,,,,10th Mar 08,,Puzzle
43981,Puyo Puyo 2,GEN,Sega,Compile,,,,,,,,,,02nd Dec 94,,Puzzle
43982,Puyo Puyo 2,SAT,Sega,Compile,,,,,,,,,,27th Oct 95,,Puzzle
43983,Puyo Puyo 4,DC,Sega,Compile,,8.7,,,,,,,,04th Mar 99,,Puzzle
43984,Puyo Puyo DA! featuring ELLENA System,DC,Compile,Compile,,2.3,,,,,,,,16th Dec 99,,Puzzle
43985,Puyo Puyo Fever,DC,Sega,Milestone,,,,,,,,,,24th Feb 04,,Puzzle
43986,Puyo Puyo Fever,XBL,Sega,Sonic Team,,,,,,,,,,04th Dec 07,,Puzzle
43987,Puyo Puyo Fever 2,PS2,Sega,Sonic Team,,,,,,,,,,24th Nov 05,,Puzzle
43988,Puyo Puyo Fever 2 [Chuu!],DS,Sega,Sonic Team,,,,,,,,,,24th Dec 05,,Puzzle
43989,Puyo Puyo Fever 2 [Chuu!],PSP,Sega,Sonic Team,,,,,,,,,,24th Nov 05,,Puzzle
43990,Puyo Puyo Gaiden: Puyo Wars,GB,Compile,Compile,,,,,,,,,,27th Aug 99,,Strategy
43991,Puyo Puyo Tetris,XOne,Sega,Sonic Team,,,,,,,,,,04th Dec 14,04th Jul 18,Puzzle
43992,Puyo Puyo Tsuu,WS,Bandai,Bandai,,,,,,,,,,11th Mar 99,,Puzzle
43993,Puyo Puyo Tsuu (Arcade),VC,Sega,Compile,,,,,,,,,,07th Jun 11,,Puzzle
43994,Puyo Puyo! 15th Anniversary,Wii,Sega,Sonic Team,,,,,,,,,,26th Jul 07,,Puzzle
43995,Puyo Puyo!! 20th Anniversary,Wii,Sega,Sonic Team,,,,,,,,,,15th Dec 11,,Puzzle
43996,Puyo Puyo!! 20th Anniversary,PSP,Sega,Sonic Team,,,,,,,,,,15th Dec 11,,Puzzle
43997,Puyo Puyo~n Party,N64,Compile,Compile,,,,,,,,,,03rd Dec 99,,Puzzle
43998,Puzzle,NES,American Video Entertainment,American Video Entertainment,,,,,,,,,,01st Jan 90,,Puzzle
43999,Puzzle & Dragons,And,GungHo,Unknown,,,,,,,,,,15th Dec 12,,Misc
44000,Puzzle & Dragons Z,3DS,Nintendo,GungHo Online Entertainment,,,,,,,,,,22nd May 15,17th Jul 18,Puzzle
