Rank,Name,Platform,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Sales NA,Sales PAL,Sales JP,Sales Other,Sales Global,Release Date,Last Update,Genre
42494,Panzer Command: Kharkov,PC,Matrix Games,Koios Works,,,,,,,,,,11th Apr 08,,Strategy
42495,Panzer Command: Operation Winter Storm,PC,Matrix Games,Koios Works,,,,,,,,,,16th Nov 06,,Strategy
42496,Panzer Command: Ostfront,PC,Unknown,Matrix Software,,,,,,,,,,,,Strategy
42497,Panzer Commander,PC,SSI,Ultimation Incorporated,,,,,,,,,,30th Apr 98,,Strategy
42498,Panzer Dragoon,PC,Expert,Team Andromeda,,,,,,,,,,01st Jan 97,,Shooter
42499,Panzer Dragoon I & II,SAT,Sega,Team Andromeda,,,,,,,,,,13th Dec 96,,Shooter
42500,Panzer Dragoon Mini,GG,Sega,Sega,,,,,,,,,,22nd Nov 96,,Shooter
42501,Panzer Dragoon Saga,SAT,Sega,Team Andromeda,,,,,,,,,,30th Apr 98,,Role-Playing
42502,Panzer Elite,PC,JoWood Productions,Wings Simulations,,,,,,,,,,30th Sep 99,,Simulation
42503,Panzer Elite Action: Fields of Glory,PC,JoWood Productions,ZootFly,,,,,,,,,,24th Mar 06,,Simulation
42504,Panzer Elite General,PC,JoWood Productions,,,,,,,,,,,07th Dec 01,,Strategy
42505,Panzer General,3DO,SSI,"Strategic Simulations, Inc",,,,,,,,,,01st Jan 95,,Strategy
42506,Panzer General,PC,SSI,"Strategic Simulations, Inc.",,,,,,,,,,01st Jan 94,,Strategy
42507,Panzer General 3D Assault,PC,SSI,"Strategic Simulations, Inc.",,,,,,,,,,31st Aug 99,,Strategy
42508,Panzer General III: Scorched Earth,PC,SSI,"Strategic Simulations, Inc.",,,,,,,,,,28th Sep 00,,Strategy
42509,Panzer General: Allied Assault,XBL,Ubisoft,Petroglyph Games,,,,,,,,,,21st Oct 09,,Strategy
42510,Panzer Killer!,PC,Strategy First,Digital Fusion Incorporated,,,,,,,,,,08th Nov 07,,Adventure
42511,Panzer Tactics DS,PC,bitComposer Games,Unknown,,,,,,,,,,22nd May 14,,Misc
42512,Papa Pear Saga,PC,King.com,King.com,,,,,,,,,,28th Mar 13,,Puzzle
42513,Papa Pear Saga,BRW,King.com,Unknown,,,,,,,,,,28th Mar 13,,Misc
42514,Paparazzi,PS2,505 Games,HuneX,,,,,,,,,,16th Nov 05,,Misc
42515,Paper Airplane Chase,DSiW,Nintendo,Nintendo,,,,,,,,,,27th Apr 09,,Misc
42516,Paper Dungeons,Linux,Unknown,Unknown,,,,,,,,,,26th Mar 14,,Misc
42517,Paper Dungeons,PC,Unknown,Unknown,,,,,,,,,,26th Mar 14,,Misc
42518,Paper Mario,iQue,Unknown,Nintendo EAD,,,,,,,,,,,,Role-Playing
42519,Paper Warrs: Cannon Fodder,WW,Unknown,iFun4all,,,,,,,,,,,,Strategy
42520,Paper Wars: Cannon FodderRead the review,PSN,Unknown,Bloober Team,7.3,,,,,,,,,22nd Feb 11,,Shooter
42521,Paper Wars: Cannon Fodder,WW,Unknown,iFun4all,,,,,,,,,,20th Oct 11,,Strategy
42522,Paperama,And,Unknown,Unknown,,,,,,,,,,28th Apr 14,,Misc
42523,Paperbound,PC,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
42524,Paperboy,NES,Mindscape,Tengen,,,,,,,,,,01st Dec 88,,Action
42525,Paperboy,GG,Tengen,Atari,,,,,,,,,,01st Jan 92,,Action
42526,Paperboy,XBL,Midway Games,Digital Eclipse,,,,,,,,,,14th Feb 07,,Action
42527,Paperboy,GB,Mindscape,Tengen,,,,,,,,,,01st Jul 90,,Action
42528,Paperboy,Lynx,Atari,Atari,,,,,,,,,,01st Jan 90,,Action
42529,Paperboy,MS,Sega,Tiertex Design Studios,,,,,,,,,,01st Jan 90,,Action
42530,Paperboy,GEN,Tengen,Tengen,,,,,,,,,,01st Jan 91,,Action
42531,Paperboy,PS,Midway Games,Midway Games,,,,,,,,,,18th Oct 00,,Action
42532,Paperboy (GBC),GB,Midway Games,Digital Eclipse,,,,,,,,,,01st Jan 99,,Action
42533,Paperboy 2,SNES,Mindscape,Tengen,,,,,,,,,,01st Nov 91,,Action
42534,Paperboy 2,GG,Tengen,Manley and Associates Inc.,,,,,,,,,,01st Jan 92,,Action
42535,Paperboy 2,GB,Mindscape,Tengen,,,,,,,,,,01st Apr 92,,Action
42536,Paperboy 2,NES,Mindscape,Tengen,,,,,,,,,,01st Apr 92,,Action
42537,Paperboy 2,GEN,Tengen,Tengen,,,,,,,,,,01st Jun 92,,Action
42538,Paperboy 2,PC,Mindscape,Manley and Associates Inc.,,,,,,,,,,01st Jan 91,,Action
42539,PaperMates,DS,Unknown,Intergrow,,,,,,,,,,,,Misc
42540,Papo & YoRead the review,PSN,"Minority, Inc.","Minority, Inc.",7.2,,,,,,,,,14th Aug 12,21st Apr 19,Adventure
42541,Papo & Yo,PC,"Minority, Inc.","Minority, Inc.",,,,,,,,,,18th Apr 13,21st Apr 19,Adventure
42542,Papyrus,GB,Ubisoft,Planet Interactive,,,,,,,,,,01st Jan 00,,Platform
42543,Paradigm Shift,PC,Unknown,Unknown,,,,,,,,,,19th May 14,,Misc
42544,Paradroid,VC,Commodore,Graftgold,,,,,,,,,,23rd May 08,,Shooter
42545,Paragon,PC,Epic Games,Epic Games,,,,,,,,,,07th Jun 16,22nd Apr 18,Action
42546,Parallax,PC,Toasty Games,Toasty Games,,,,,,,,,,10th Mar 15,,Puzzle
42547,Paranormal Agency,And,G5 Entertainment,Unknown,,,,,,,,,,06th Apr 10,,Misc
42548,Paranormal Agency,OSX,G5 Entertainment,Unknown,,,,,,,,,,06th Apr 10,,Misc
42549,Paranormal Agency,WinP,G5 Entertainment,Unknown,,,,,,,,,,06th Apr 10,,Misc
42550,Paranormal State: Poison Spring,PC,Legacy Interactive,Unknown,,,,,,,,,,26th Nov 13,,Misc
42551,PaRappa the Rapper,PSN,Sony Computer Entertainment,epics,,,,,,,,,,28th Jul 08,,Misc
42552,Parasite Eve,PSN,Sony Computer Entertainment,SquareSoft,,7.9,,,,,,,,15th Mar 11,,Role-Playing
42553,Parasite Eve II,PSN,Square Enix,SquareSoft,,,,,,,,,,23rd Aug 11,,Role-Playing
42554,Parasitus,XBL,Unknown,TBA,,,,,,,,,,,,Platform
42555,Parasitus: Ninja Zero,XBL,Microsoft,Heart Attack Machine,,,,,,,,,,04th Aug 11,,Action
42556,Parasol Stars: Rainbow Islands II,NES,Ocean,Taito Corporation,,,,,,,,,,01st Jan 91,,Platform
42557,Parasol Stars: The Story of Bubble Bobble III,PCE,Working Designs,Taito Corporation,,,,,,,,,,01st Jan 91,,Platform
42558,Parasol Stars: The Story of Bubble Bobble III,VC,Taito,Taito Corporation,,,,,,,,,,19th Aug 08,,Platform
42559,Parfait: Chocolat Second Brew,PC,Giga,Giga,,,,,,,,,,25th Mar 05,,Adventure
42560,Paris-Dakar Rally,PC,Acclaim Entertainment,Broadsword Interactive,,,,,,,,,,31st Aug 01,,Racing
42561,Parkan 2,PC,1C Company,Unknown,,,,,,,,,,11th May 07,,Misc
42562,Parking Star 3D,3DS,CIRCLE Entertainment,Unknown,,,,,,,,,,26th Jun 14,,Misc
42563,Parlor! Mini,SNES,Nippon Telenet,Nippon Telenet,,,,,,,,,,26th Apr 96,,Misc
42564,Parlor! Mini 3,SNES,Nippon Telenet,Nippon Telenet,,,,,,,,,,27th Sep 96,,Misc
42565,Parlor! Mini 5,SNES,Nippon Telenet,Nippon Telenet,,,,,,,,,,28th Mar 97,,Misc
42566,Parlor! Mini 6,SNES,Nippon Telenet,Nippon Telenet,,,,,,,,,,30th May 97,,Misc
42567,Parlor! Mini 7,SNES,Nippon Telenet,Nippon Telenet,,,,,,,,,,29th Aug 97,,Misc
42568,Parlor! Pro 64: Pachinko Jikki Simulation Game,N64,Telenet,Telenet,,,,,,,,,,29th Jan 99,,Misc
42569,Parlor! Pro 7,PS,Namco,Namco,,,,,,,,,,25th Mar 99,,Misc
42570,Parlor! Pro 8,PS,Namco,Namco,,,,,,,,,,09th Dec 99,,Misc
42571,Parlor! Pro Collection,PS,Namco,Namco,,,,,,,,,,21st Sep 00,,Misc
42572,Parlor! Pro Jr. Vol. 2,PS,Telenet,Telenet,,,,,,,,,,02nd Nov 99,,Misc
42573,Parlour Games,MS,Sega,Compile,,,,,,,,,,01st Jan 88,,Misc
42574,Parodius,GB,Palcom,Konami,,,,,,,,,,01st Jan 92,,Shooter
42575,Parodius,NES,Palcom,Konami,,,,,,,,,,01st Jan 92,,Shooter
42576,Parodius,SNES,Konami,Konami,,,,,,,,,,01st Jan 92,,Shooter
42577,Parodius,VC,Konami,Konami,,,,,,,,,,12th Jan 10,,Shooter
42578,Parodius Da! Shinwa Kara Owarai e,PCE,Konami,Konami,,,,,,,,,,21st Feb 92,,Shooter
42579,Parodius Portable,PSP,Konami,Konami,,,,,,,,,,25th Jan 07,,Shooter
42580,Parrot Paradise: Lorikeets,XBL,Microsoft,Shaun Quaintance,,,,,,,,,,11th Aug 11,,Misc
42581,Party Crashers,Wii,Unknown,Twelve Interactive,,,,,,,,,,,,Misc
42582,Party Fun Pirate,WW,Tomy Corporation,Tomy Corporation,,,,,,,,,,13th Apr 09,,Puzzle
42583,Party Game Box 100,Wii,Hudson Soft,Hudson Soft,,,,,,,,,,11th Nov 10,,Misc
42584,Party Girls,PS2,505 Games,Tamsoft,,,,,,,,,,16th Nov 05,,Misc
42585,Party Mix,2600,Unknown,Starpath Corp.,,,,,,,,,,01st Jan 83,,Action
42586,PARTYBOAT,XBL,Microsoft,The Industry,,,,,,,,,,17th Dec 09,,Simulation
42587,Pass The Pad!,XBL,Microsoft,shuboarder,,,,,,,,,,27th Oct 09,,Puzzle
42588,Passage,PC,Jason Rohrer,Jason Rohrer,,,,,,,,,,01st Nov 07,,Role-Playing
42589,Passage: Path of Betrayal,PC,Unknown,DragonWorks Interactive,,,,,,,,,,01st Jul 01,,Adventure
42590,Passport to... Barcelona,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,22nd Sep 06,24th Sep 18,Misc
42591,Passport to... Prague,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,22nd Sep 06,24th Sep 18,Misc
42592,Passport to... Rome,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,,,,,,22nd Sep 06,24th Sep 18,Misc
42593,Past Memories,And,Ayopa Games LLC,Unknown,,,,,,,,,,08th Aug 13,,Misc
42594,Pastel Chime,PC,Alice Soft,Alice Soft,,,,,,,,,,26th Nov 98,,Adventure
42595,Pastel Chime Continue,PC,Alice Soft,Alice Soft,,,,,,,,,,17th Jun 05,,Adventure
42596,Pastel Note,PC,Pumpie,Pumpie,,,,,,,,,,16th May 98,,Adventure
42597,Pastels Square,XBL,Microsoft,nobusi,,,,,,,,,,23rd Aug 09,,Puzzle
42598,Pastry Wars,XBL,Microsoft,Shmoopy,,,,,,,,,,25th Nov 08,,Shooter
42599,Pat Riley Basketball,GEN,Sega,Sega,,,,,,,,,,01st Jan 90,,Sports
42600,Pat Sajak Trivia Gems,PC,uClick,Unknown,,,,,,,,,,20th Mar 08,,Puzzle
42601,PaTaank,3DO,PF.Magic,PF.Magic,,,,,,,,,,01st Jan 94,,Misc
42602,Patapon,PSN,Sony Computer Entertainment,Pyramid/JAPAN Studio,,8.7,,,,,,,,02nd Sep 09,,Platform
42603,Patapon 2,PSN,Sony Computer Entertainment,Pyramid/JAPAN Studio,,8.2,,,,,,,,06th May 09,,Platform
42604,Patapon 3,PSN,Sony Computer Entertainment,Pyramid/JAPAN Studio,,,,,,,,,,12th Apr 11,,Platform
42605,Patchwork HeroesRead the review,PSN,Sony Computer Entertainment,Acquire,7.5,8.3,,,,,,,,18th Mar 10,,Strategy
42606,Pathologic,XOne,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,01st Jan 16,,Adventure
42607,Pathologic,PS4,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,01st Jan 16,,Adventure
42608,Pathologic,Linux,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,01st Jan 16,,Adventure
42609,Pathologic,OSX,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,01st Jan 16,,Adventure
42610,Pathologic,PC,Ice-pick Lodge,Ice-pick Lodge,,,,,,,,,,01st Jan 16,,Adventure
42611,PathPix Zen,3DS,cerasus.media,Unknown,,,,,,,,,,14th Mar 13,,Misc
42612,Pathway to Glory,NGage,Nokia,"RedLynx, Ltd.",,8.6,,,,,,,,29th Nov 04,,Strategy
42613,Pathway to Glory: Ikusa Islands,NGage,Nokia,"RedLynx, Ltd.",,5.0,,,,,,,,01st Nov 05,,Strategy
42614,Patisserie Nanyanko,DC,Pione Soft,Pione Soft,,,,,,,,,,22nd Sep 04,,Adventure
42615,Patrician II: Quest for Power,PC,Strategy First,Ascaron Entertainment GmbH,,,,,,,,,,08th Oct 01,,Strategy
42616,Patrician III: Rise of the Hanse,PC,Encore,Ascaron Entertainment GmbH,,8.2,,,,,,,,31st Oct 03,,Simulation
42617,Patriotic Pinball,PS,Gotham Games,Wildfire Studios,,,,,,,,,,22nd Apr 03,,Misc
42618,Patriots: A Nation Under Fire,PC,DreamCatcher Interactive,4D Rulers,,,,,,,,,,23rd Jan 07,,Action
42619,Patterns Of Light,XBL,Microsoft,TheAngryWaffle,,,,,,,,,,16th Apr 09,,Misc
42620,Paul's Monster Adventure,DSiW,Agetec,ICM,,,,,,,,,,20th Dec 10,,Adventure
42621,Paul's Shooting Adventure,DSiW,Agetec,ICM,,,,,,,,,,01st Nov 10,,Shooter
42622,Pavilion,PS4,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
42623,Pavilion,PSV,Unknown,Unknown,,,,,,,,,,01st Jan 15,,Misc
42624,Paws & Claws: Pampered Pets Resort 3D,3DS,Silver Fox Media,Unknown,,,,,,,,,,26th Sep 13,,Misc
42625,Paws & Claws Pet Vet 2: Healing Hands,PC,THQ,ValuSoft,,,,,,,,,,30th Sep 07,,Simulation
42626,Paws & Claws Pet Vet: Australian Adventures,PC,THQ,ValuSoft,,,,,,,,,,16th Oct 08,,Simulation
42627,Paws & Claws: Pampered Pets,PC,THQ,ValuSoft,,,,,,,,,,05th Jan 09,,Simulation
42628,Paws & Claws: Pet Resort,PC,THQ,ValuSoft,,,,,,,,,,04th Feb 08,,Simulation
42629,Paws & Claws: Pet School,PC,THQ,ValuSoft,,,,,,,,,,20th Dec 06,,Simulation
42630,Paws & Claws: Pet Vet,PC,THQ,ValuSoft,,,,,,,,,,13th Feb 06,,Simulation
42631,Pax Romana,PC,DreamCatcher Interactive,Galilea Multimedia,,,,,,,,,,06th Nov 03,,Strategy
42632,Payback,GBA,DSI Games,Apex Designs,,,,,,,,,,19th Nov 04,,Action
42633,Payday: The HeistRead the review,PSN,Sony Online Entertainment,Overkill Software,7.5,7.1,,,,,,,,18th Oct 11,,Shooter
42634,Payday: The Heist,PC,Sony Online Entertainment,Overkill Software,,8.0,,,,,,,,20th Oct 11,,Shooter
42635,Payload,NGage,Nokia,Tantalus Interactive,,,,,,,,,,14th Nov 05,,Racing
42636,Payout Poker & Casino,PC,Namco,Bits Studios,,,,,,,,,,23rd Aug 06,,Misc
42637,Payout Poker & Casino,XB,Namco,Bits Studios,,,,,,,,,,22nd Aug 06,,Misc
42638,Payout Poker & Casino,PS2,Namco,Bits Studios,,,,,,,,,,23rd Aug 06,,Misc
42639,PBR: Out of the Chute,PC,Crave Entertainment,D2C Games,,,,,,,,,,01st Oct 08,,Sports
42640,PBR: Out of the Chute,PSP,Crave Entertainment,D2C Games,,,,,,,,,,01st Oct 08,,Sports
42641,PC Fitness: Your Personal Trainer,PC,Focus Home Interactive,Focus Multimedia,,,,,,,,,,12th Dec 08,,Sports
42642,PC Fútbol 2.0,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,01st Jan 93,,Sports
42643,PC Fútbol 2000,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,01st Dec 99,,Sports
42644,PC Fútbol 2001,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,01st Mar 01,,Sports
42645,PC Fútbol 2005,PC,OnGames,Gaelco Multimedia,,,,,,,,,,20th Nov 04,,Sports
42646,PC Fútbol 2006,PC,Planeta DeAgostini Interactive,Gaelco,,,,,,,,,,11th Oct 05,,Sports
42647,PC Fútbol 2007,PC,Planeta DeAgostini Interactive,Gaelco,,,,,,,,,,13th Nov 06,,Sports
42648,PC Fútbol 3.0,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,01st Jan 94,,Sports
42649,PC Fútbol 4.0,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,01st Jul 95,,Sports
42650,PC Fútbol 5.0,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,01st Dec 96,,Sports
42651,PC Fútbol 6.0,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,15th Jan 98,,Sports
42652,PC Fútbol 7,PC,Dinamic Multimedia,Dinamic Multimedia,,,,,,,,,,15th Dec 98,,Sports
42653,PD Ultraman Invader,PS,Bandai,Taito Corporation,,,,,,,,,,22nd Dec 95,,Shooter
42654,PD Ultraman Link,SAT,Bandai,Bandai,,,,,,,,,,09th Feb 96,,Puzzle
42655,PDC World Championship Darts,PS2,Oxygen Interactive,Mere Mortals,,,,,,,,,,01st Dec 06,,Sports
42656,PDC World Championship Darts,PC,Oxygen Interactive,Mere Mortals,,,,,,,,,,01st Dec 06,,Sports
42657,PDC World Championship Darts 2008,PS2,O-Games,Mere Mortals,,,,,,,,,,16th Jun 09,,Sports
42658,PDC World Championship Darts 2010,Wii,Unknown,Rebellion Developments,,,,,,,,,,,,Sports
42659,PDC World Championship Darts 2010,DS,Unknown,Rebellion Developments,,,,,,,,,,,,Sports
42660,Pe-2: Dive Bomber,PC,Polynetix Studio,Polynetix Studio,,,,,,,,,,07th Nov 07,,Simulation
42661,Pe-Jongju to Manabu Kankokugo DS: Date-Hen,DS,D3 Publisher,Mobilero,,,,,,,,,,26th Aug 10,,Misc
42662,Peach Fetch! Double!!,PC,softhouse-seal,Unknown,,,,,,,,,,09th Mar 12,,Misc
42663,Peak Performance,PSN,Atlus,Cave,,,,,,,,,,10th Nov 10,,Racing
42664,peakvox: Escape Virus - Shooter Pack,DSiW,Unknown,Fun Unit Inc,,,,,,,,,,31st Aug 11,,Action
42665,Peakvox: Mew Mew Chamber,DSiW,Unknown,Fun Unit,,,,,,,,,,09th Mar 11,,Puzzle
42666,Pearl Harbor Trilogy - 1941: Red Sun Rising,WW,Legendo Entertainment,Arcade Moon,,,,,,,,,,05th Jul 10,,Simulation
42667,Pebble Beach Golf Links,GEN,Sega,Tikipod,,,,,,,,,,01st Jan 93,,Sports
42668,Pebble Beach Golf Links,3DO,Panasonic Interactive Media,Tikipod,,,,,,,,,,01st Jan 94,,Sports
42669,Pebble Beach Golf Links,SNES,T&E Soft,Tikipod,,,,,,,,,,01st Apr 92,,Sports
42670,PebbleDash,XBL,Microsoft,lutas,,,,,,,,,,12th Aug 09,,Action
42671,PebbleDash Lite,XBL,Microsoft,lutas,,,,,,,,,,08th Sep 09,,Action
42672,Peek A Boo Poker,NES,Panesian,Panesian,,,,,,,,,,01st Jan 91,,Misc
42673,Peepar Time,NES,Sanritsu Denki,Sanritsu Denki,,,,,,,,,,10th Aug 90,,Puzzle
42674,Peg Board,PC,Sunny Tam,Unknown,,,,,,,,,,18th Mar 14,,Misc
42675,Peg Board,And,Sunny Tam,Unknown,,,,,,,,,,28th Feb 13,,Misc
42676,Peg Solitaire,DSiW,CIRCLE Entertainment,OmniG Software Inc.,,,,,,,,,,01st Nov 10,,Misc
42677,Peggle,PC,PopCap Games,PopCap Games,,,,,,,,,,19th Feb 08,,Puzzle
42678,Peggle,XBL,PopCap Games,PopCap Games,,8.8,,,,,,,,11th Mar 09,,Puzzle
42679,Peggle,PSN,Sony Online Entertainment,PopCap Games,,,,,,,,,,19th Nov 09,,Puzzle
42680,Peggle (PSP),PSN,Sony Online Entertainment,PopCap Games,,,,,,,,,,16th Nov 10,,Puzzle
42681,Peggle 2,XOne,Electronic Arts,Unknown,,,,,,,,,,09th Dec 13,,Misc
42682,Peggle 2,X360,Electronic Arts,PopCap Games,,,,,,,,,,07th May 14,,Puzzle
42683,Peggle 2,PS4,Electronic Arts,PopCap Games,,,,,,,,,,14th Oct 14,,Puzzle
42684,Peggle Extreme,PC,PopCap Games,PopCap Games,,,,,,,,,,11th Sep 07,,Puzzle
42685,Peggle Nights,XBL,PopCap Games,PopCap Games,,8.4,,,,,,,,18th Nov 09,,Puzzle
42686,Peggle Nights,PSN,Sony Online Entertainment,PopCap Games,,,,,,,,,,19th Nov 09,,Puzzle
42687,Pegzo,XBL,Microsoft,Wam Games,,,,,,,,,,04th Mar 09,,Puzzle
42688,Peke to Poko no Daruman Busters,GB,Banpresto,Birthday,,,,,,,,,,03rd Aug 91,,Action
42689,Pele's Championship Soccer,2600,Atari,Atari,,,,,,,,,,01st Jan 80,,Sports
42690,Pellmell,XBL,Microsoft,VoodooChief,,,,,,,,,,10th May 09,,Shooter
42691,Penalty of Heroes,XBL,Unknown,Databox Interactive,,,,,,,,,,,,Action
42692,Penarium,PC,Team17 Software,Unknown,,,,,,,,,,01st Jan 15,,Misc
42693,Penarium,OSX,Team17 Software,Unknown,,,,,,,,,,01st Jan 15,,Misc
42694,Pencil Doodle,PSV,SCEE,Unknown,,,,,,,,,,03rd Jun 14,,Misc
42695,Pendoku,XBL,Microsoft,bdj,,,,,,,,,,29th May 09,,Puzzle
42696,Penga's Peril,XBL,Microsoft,AIE LLC,,,,,,,,,,04th Feb 09,,Puzzle
42697,Pengo,GG,Sega,Sega,,,,,,,,,,01st Jan 91,,Misc
42698,Pengo,5200,Atari,Atari,,,,,,,,,,01st Jan 83,,Action
42699,Penguin Adventure,PC,Unknown,Konami,,,,,,,,,,,,Platform
42700,Penguin Adventure,VC,Konami,Konami,,,,,,,,,,24th Nov 09,,Action
42701,Penguin Hop,PC,Unknown,Unknown,,,,,,,,,,28th Feb 14,,Misc
42702,Penguin Land,MS,Sega,Sega,,,,,,,,,,01st Jan 88,,Puzzle
42703,Penguin Land,GB,Pony Canyon,Atelier Double,,,,,,,,,,21st Mar 90,,Puzzle
42704,Penguin Slip-Slide,XBL,Microsoft,SGN Casual Games,,,,,,,,,,20th Jun 09,,Puzzle
42705,Penguin Slip-Slide Lite,XBL,Microsoft,SGN Casual Games,,,,,,,,,,22nd Aug 09,,Puzzle
42706,Penguin Wars,GB,ASCII Entertainment,Nexoft,,,,,,,,,,02nd Jul 90,,Puzzle
42707,PENGUIN-KUN WARS (E),PC,Focus Home Interactive,Unknown,,,,,,,,,,29th May 15,,Misc
42708,Penguins & Friends: Hey! That's My Fish!,WW,Gammick Entertainment,Gammick Entertainment,,,,,,,,,,04th May 09,,Puzzle
42709,Penguins Arena: Sedna's World,PC,Meridian4,FroGames,,,,,,,,,,18th Dec 08,,Shooter
42710,Penguins' Journey,PC,Unknown,MumboJumbo,,,,,,,,,,,,Puzzle
42711,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One,XBL,Hothead Games,Hothead Games,,,,,,,,,,21st May 08,,Adventure
42712,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One,PSN,Hothead Games,Hothead Games,,,,,,,,,,23rd Oct 08,,Adventure
42713,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two,PSN,Hothead Games,Hothead Games,,,,,,,,,,30th Oct 08,,Adventure
42714,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two,XBL,Hothead Games,Hothead Games,,,,,,,,,,29th Oct 08,,Adventure
42715,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode Two,PC,Hothead Games,Hothead Games,,,,,,,,,,29th Oct 08,,Adventure
42716,Penny Racers,GBA,Takara,Xicat Interactive,,,,,,,,,,18th Oct 02,,Racing
42717,Penthouse Interactive Virtual Photo Shoot Vol. 1,3DO,Apollo,Apollo,,,,,,,,,,23rd Dec 94,,Misc
42718,PENTOMINON,XBL,Microsoft,xisai,,,,,,,,,,14th Aug 09,,Puzzle
42719,Pentumble,OSX,Unknown,Unknown,,,,,,,,,,21st Aug 14,,Action
42720,Penumbra Collection,PC,SouthPeak Interactive,Frictional Games,,,,,,,,,,23rd Feb 09,,Adventure
42721,Penumbra: Black Plague,PC,Paradox Interactive,Frictional Games,,,,,,,,,,13th Feb 08,,Adventure
42722,Penumbra: Requiem,PC,Paradox Interactive,Frictional Games,,,,,,,,,,27th Aug 08,,Adventure
42723,People's General,PC,SSI,"Strategic Simulations, Inc.",,,,,,,,,,31st Aug 98,,Strategy
42724,Pepenga Pengo,GEN,Sega,Sega,,,,,,,,,,22nd Dec 95,,Puzzle
42725,Pepenga Pengo,VC,Sega,Sega,,,,,,,,,,04th Aug 09,,Puzzle
42726,Peperon Mura no Shiki,3DO,NHK,NHK,,,,,,,,,,20th Oct 95,,Misc
42727,Pepper Panic Saga,BRW,King.com,Unknown,,,,,,,,,,30th Oct 13,,Misc
42728,Pepsi Invaders,2600,Atari,Atari,,,,,,,,,,01st Jan 83,,Shooter
42729,Pepsiman,PS,KID,KID Corporation,,,10.0,,,,,,,04th Mar 99,,Action
42730,percussONE,XBL,Microsoft,SectionZ,,,,,,,,,,15th Feb 09,,Puzzle
42731,Percy 'n' Friends - Jump Adventure,PC,Unknown,Unknown,,,,,,,,,,10th Sep 13,,Misc
42732,Percy's Predicament,WiiU,Maestro Interactive Games,Unknown,,,,,,,,,,07th Feb 14,,Misc
42733,Perfect Ace 2: The Championships,PC,Oxygen Interactive,Aqua Pacific,,,,,,,,,,25th Jul 05,,Sports
42734,Perfect Ace 2: The Championships,PS2,Oxygen Interactive,Aqua Pacific,,,,,,,,,,15th Jul 05,,Sports
42735,Perfect Choro Q,GB,Takara,Eleca,,,,,,,,,,11th Aug 00,,Racing
42736,Perfect Dark,GB,Rare,Rare Ltd.,,5.3,,,,,,,,01st Aug 00,,Action
42737,Perfect Dark,XBL,Microsoft Game Studios,4J Studios,,8.2,,,,,,,,17th Mar 10,,Shooter
42738,Perfect Dark Zero,XBL,Microsoft Game Studios,Rare Ltd.,,,,,,,,,,09th Nov 08,,Shooter
42739,Perfect Weapon,PSN,Sony Computer Entertainment,Gray Matter Inc.,,,,,,,,,,25th Mar 10,,Action
42740,Perfect World,3DO,Electronic Arts Victor,Electronic Arts Victor,,,,,,,,,,22nd Sep 95,,Action
42741,Perfect World,PC,Unknown,Beijing Perfect World,,,,,,,,,,,,Role-Playing
42742,Perimeter 2: New Earth,PC,Strategy First,KDV Games,,,,,,,,,,13th Feb 09,,Strategy
42743,Perimeter: Emperor's Testament,PC,Paradox Interactive,KD Lab,,,,,,,,,,04th Sep 06,,Strategy
42744,PerlMania,XBL,Microsoft,Jay24w,,,,,,,,,,20th Dec 09,,Puzzle
42745,pero2Cat,WinP,Unknown,Unknown,,,,,,,,,,20th Apr 13,,Misc
42746,pero2Cat,And,Unknown,Unknown,,,,,,,,,,20th Apr 13,,Misc
42747,Perry Mason: Case of The Mandarin Murder,PC,Telarium,Telarium,,,,,,,,,,01st Jan 86,,Adventure
42748,Persona 2: Innocent Sin,PS,Atlus,Atlus Co.,,9.2,,,,,,,,24th Jun 99,,Role-Playing
42749,Persona 4: Arena,Arc,Atlus,Unknown,,,,,,,,,,01st Mar 12,,Misc
42750,Persona 4: The Ultimate in Mayonaka Arena,PS3,Unknown,Arc System Works,,,,,,,,,,,,Fighting
